flex,year,run,h,val
baseFlex,2045,FlexNoConstraints,h4835,13174.4423
baseFlex,2045,FlexNoConstraints,h4836,6479.2799
baseFlex,2045,FlexNoConstraints,h4837,7814.3297
baseFlex,2045,FlexNoConstraints,h4838,11140.4892
baseFlex,2045,FlexNoConstraints,h4839,11447.0582
baseFlex,2045,FlexNoConstraints,h4840,14799.5475
baseFlex,2045,FlexNoConstraints,h4841,20210.3114
baseFlex,2045,FlexNoConstraints,h4842,25561.033
baseFlex,2045,FlexNoConstraints,h4843,0.0
baseFlex,2045,FlexNoConstraints,h4844,0.0
baseFlex,2045,FlexNoConstraints,h4845,0.0
baseFlex,2045,FlexNoConstraints,h4846,0.0
baseFlex,2045,FlexNoConstraints,h4847,0.0
baseFlex,2045,FlexNoConstraints,h4848,0.0
baseFlex,2045,FlexNoConstraints,h4849,0.0
baseFlex,2045,FlexNoConstraints,h4850,0.0
baseFlex,2045,FlexNoConstraints,h4851,0.0
baseFlex,2045,FlexNoConstraints,h4852,0.0
baseFlex,2045,FlexNoConstraints,h4853,0.0
baseFlex,2045,FlexNoConstraints,h4854,0.0
baseFlex,2045,FlexNoConstraints,h4855,0.0
baseFlex,2045,FlexNoConstraints,h4856,575.3192
baseFlex,2045,FlexNoConstraints,h4857,107.638
baseFlex,2045,FlexNoConstraints,h4858,15130.9969
baseFlex,2045,FlexNoConstraints,h4859,42918.3229
baseFlex,2045,FlexNoConstraints,h4860,26893.0895
baseFlex,2045,FlexNoConstraints,h4861,16155.377
baseFlex,2045,FlexNoConstraints,h4862,10507.6557
baseFlex,2045,FlexNoConstraints,h4863,12681.9914
baseFlex,2045,FlexNoConstraints,h4864,14848.3009
baseFlex,2045,FlexNoConstraints,h4865,21059.7176
baseFlex,2045,FlexNoConstraints,h4866,20011.3905
baseFlex,2045,FlexNoConstraints,h4867,0.0
baseFlex,2045,FlexNoConstraints,h4868,0.0
baseFlex,2045,FlexNoConstraints,h4869,0.0
baseFlex,2045,FlexNoConstraints,h4870,0.0
baseFlex,2045,FlexNoConstraints,h4871,0.0
baseFlex,2045,FlexNoConstraints,h4872,0.0
baseFlex,2045,FlexNoConstraints,h4873,0.0
baseFlex,2045,FlexNoConstraints,h4874,0.0
baseFlex,2045,FlexNoConstraints,h4875,0.0
baseFlex,2045,FlexNoConstraints,h4876,0.0
baseFlex,2045,FlexNoConstraints,h4877,0.0
baseFlex,2045,FlexNoConstraints,h4878,0.0
baseFlex,2045,FlexNoConstraints,h4879,0.0
baseFlex,2045,FlexNoConstraints,h4880,0.0
baseFlex,2045,FlexNoConstraints,h4881,0.0
baseFlex,2045,FlexNoConstraints,h4882,15786.1129
baseFlex,2045,FlexNoConstraints,h4883,24229.3708
baseFlex,2045,FlexNoConstraints,h4884,20605.7221
baseFlex,2045,FlexNoConstraints,h4885,25495.0338
baseFlex,2045,FlexNoConstraints,h4886,24915.7884
baseFlex,2045,FlexNoConstraints,h4887,12540.0663
baseFlex,2045,FlexNoConstraints,h4888,14683.8072
baseFlex,2045,FlexNoConstraints,h4889,20830.0299
baseFlex,2045,FlexNoConstraints,h4890,0.0
baseFlex,2045,FlexNoConstraints,h4891,0.0
baseFlex,2045,FlexNoConstraints,h4892,0.0
baseFlex,2045,FlexNoConstraints,h4893,0.0
baseFlex,2045,FlexNoConstraints,h4894,0.0
baseFlex,2045,FlexNoConstraints,h4895,0.0
baseFlex,2045,FlexNoConstraints,h4896,0.0
baseFlex,2045,FlexNoConstraints,h4897,0.0
baseFlex,2045,FlexNoConstraints,h4898,0.0
baseFlex,2045,FlexNoConstraints,h4899,0.0
baseFlex,2045,FlexNoConstraints,h4900,0.0
baseFlex,2045,FlexNoConstraints,h4901,0.0
baseFlex,2045,FlexNoConstraints,h4902,0.0
baseFlex,2045,FlexNoConstraints,h4903,0.0
baseFlex,2045,FlexNoConstraints,h4904,4945.403
baseFlex,2045,FlexNoConstraints,h4905,17897.1139
baseFlex,2045,FlexNoConstraints,h4906,16403.0278
baseFlex,2045,FlexNoConstraints,h4907,25355.6434
baseFlex,2045,FlexNoConstraints,h4908,25905.822
baseFlex,2045,FlexNoConstraints,h4909,28528.844
baseFlex,2045,FlexNoConstraints,h4910,15464.7328
baseFlex,2045,FlexNoConstraints,h4911,12493.0392
baseFlex,2045,FlexNoConstraints,h4912,15523.7963
baseFlex,2045,FlexNoConstraints,h4913,4123.712
baseFlex,2045,FlexNoConstraints,h4914,0.0
baseFlex,2045,FlexNoConstraints,h4915,0.0
baseFlex,2045,FlexNoConstraints,h4916,0.0
baseFlex,2045,FlexNoConstraints,h4917,0.0
baseFlex,2045,FlexNoConstraints,h4918,0.0
baseFlex,2045,FlexNoConstraints,h4919,8637.5564
baseFlex,2045,FlexNoConstraints,h4920,4030.8017
baseFlex,2045,FlexNoConstraints,h4921,0.0
baseFlex,2045,FlexNoConstraints,h4922,6804.5673
baseFlex,2045,FlexNoConstraints,h4923,0.0
baseFlex,2045,FlexNoConstraints,h4924,3804.2108
baseFlex,2045,FlexNoConstraints,h4925,0.0
baseFlex,2045,FlexNoConstraints,h4926,0.0
baseFlex,2045,FlexNoConstraints,h4927,529.2616
baseFlex,2045,FlexNoConstraints,h4928,1722.6488
baseFlex,2045,FlexNoConstraints,h4929,26549.6308
baseFlex,2045,FlexNoConstraints,h4930,60573.9075
baseFlex,2045,FlexNoConstraints,h4931,21672.8377
baseFlex,2045,FlexNoConstraints,h4932,6594.4297
baseFlex,2045,FlexNoConstraints,h4933,9416.1027
baseFlex,2045,FlexNoConstraints,h4934,11798.6618
baseFlex,2045,FlexNoConstraints,h4935,13329.1743
baseFlex,2045,FlexNoConstraints,h4936,16304.9239
baseFlex,2045,FlexNoConstraints,h4937,20914.2432
baseFlex,2045,FlexNoConstraints,h4938,0.0
baseFlex,2045,FlexNoConstraints,h4939,0.0
baseFlex,2045,FlexNoConstraints,h4940,17201.0642
baseFlex,2045,FlexNoConstraints,h4941,4992.5674
baseFlex,2045,FlexNoConstraints,h4942,5120.2864
baseFlex,2045,FlexNoConstraints,h4943,8628.6842
baseFlex,2045,FlexNoConstraints,h4944,13451.8027
baseFlex,2045,FlexNoConstraints,h4945,19033.6713
baseFlex,2045,FlexNoConstraints,h4946,14081.5793
baseFlex,2045,FlexNoConstraints,h4947,8594.0277
baseFlex,2045,FlexNoConstraints,h4948,883.0013
baseFlex,2045,FlexNoConstraints,h4949,0.0
baseFlex,2045,FlexNoConstraints,h4950,0.0
baseFlex,2045,FlexNoConstraints,h4951,5544.1922
baseFlex,2045,FlexNoConstraints,h4952,598.3361
baseFlex,2045,FlexNoConstraints,h4953,910.9443
baseFlex,2045,FlexNoConstraints,h4954,2034.7278
baseFlex,2045,FlexNoConstraints,h4955,4161.5126
baseFlex,2045,FlexNoConstraints,h4956,6314.7177
baseFlex,2045,FlexNoConstraints,h4957,10318.2007
baseFlex,2045,FlexNoConstraints,h4958,10386.3819
baseFlex,2045,FlexNoConstraints,h4959,11463.0087
baseFlex,2045,FlexNoConstraints,h4960,14777.8961
baseFlex,2045,FlexNoConstraints,h4961,20811.3898
baseFlex,2045,FlexNoConstraints,h4962,6567.4066
baseFlex,2045,FlexNoConstraints,h4963,0.0
baseFlex,2045,FlexNoConstraints,h4964,0.0
baseFlex,2045,FlexNoConstraints,h4965,0.0
baseFlex,2045,FlexNoConstraints,h4966,0.0
baseFlex,2045,FlexNoConstraints,h4967,0.0
baseFlex,2045,FlexNoConstraints,h4968,0.0
baseFlex,2045,FlexNoConstraints,h4969,0.0
baseFlex,2045,FlexNoConstraints,h4970,0.0
baseFlex,2045,FlexNoConstraints,h4971,0.0
baseFlex,2045,FlexNoConstraints,h4972,0.0
baseFlex,2045,FlexNoConstraints,h4973,0.0
baseFlex,2045,FlexNoConstraints,h4974,0.0
baseFlex,2045,FlexNoConstraints,h4975,0.0
baseFlex,2045,FlexNoConstraints,h4976,12112.5873
baseFlex,2045,FlexNoConstraints,h4977,17909.6754
baseFlex,2045,FlexNoConstraints,h4978,30843.3086
baseFlex,2045,FlexNoConstraints,h4979,15699.5368
baseFlex,2045,FlexNoConstraints,h4980,28615.5163
baseFlex,2045,FlexNoConstraints,h4981,25385.6285
baseFlex,2045,FlexNoConstraints,h4982,11432.7421
baseFlex,2045,FlexNoConstraints,h4983,12743.653
baseFlex,2045,FlexNoConstraints,h4984,14022.029
baseFlex,2045,FlexNoConstraints,h4985,5801.9908
baseFlex,2045,FlexNoConstraints,h4986,0.0
baseFlex,2045,FlexNoConstraints,h4987,0.0
baseFlex,2045,FlexNoConstraints,h4988,0.0
baseFlex,2045,FlexNoConstraints,h4989,0.0
baseFlex,2045,FlexNoConstraints,h4990,0.0
baseFlex,2045,FlexNoConstraints,h4991,0.0
baseFlex,2045,FlexNoConstraints,h4992,0.0
baseFlex,2045,FlexNoConstraints,h4993,0.0
baseFlex,2045,FlexNoConstraints,h4994,0.0
baseFlex,2045,FlexNoConstraints,h4995,0.0
baseFlex,2045,FlexNoConstraints,h4996,0.0
baseFlex,2045,FlexNoConstraints,h4997,0.0
baseFlex,2045,FlexNoConstraints,h4998,0.0
baseFlex,2045,FlexNoConstraints,h4999,66.7937
baseFlex,2045,FlexNoConstraints,h5000,47107.7235
baseFlex,2045,FlexNoConstraints,h5001,72984.3868
baseFlex,2045,FlexNoConstraints,h5002,2324.3359
baseFlex,2045,FlexNoConstraints,h5003,3622.9836
baseFlex,2045,FlexNoConstraints,h5004,6318.1105
baseFlex,2045,FlexNoConstraints,h5005,9170.7249
baseFlex,2045,FlexNoConstraints,h5006,10515.1709
baseFlex,2045,FlexNoConstraints,h5007,11544.2926
baseFlex,2045,FlexNoConstraints,h5008,16695.8362
baseFlex,2045,FlexNoConstraints,h5009,23521.8747
baseFlex,2045,FlexNoConstraints,h5010,6287.0167
baseFlex,2045,FlexNoConstraints,h5011,0.0
baseFlex,2045,FlexNoConstraints,h5012,0.0
baseFlex,2045,FlexNoConstraints,h5013,0.0
baseFlex,2045,FlexNoConstraints,h5014,0.0
baseFlex,2045,FlexNoConstraints,h5015,0.0
baseFlex,2045,FlexNoConstraints,h5016,0.0
baseFlex,2045,FlexNoConstraints,h5017,0.0
baseFlex,2045,FlexNoConstraints,h5018,0.0
baseFlex,2045,FlexNoConstraints,h5019,0.0
baseFlex,2045,FlexNoConstraints,h5020,0.0
baseFlex,2045,FlexNoConstraints,h5021,0.0
baseFlex,2045,FlexNoConstraints,h5022,0.0
baseFlex,2045,FlexNoConstraints,h5023,0.0
baseFlex,2045,FlexNoConstraints,h5024,0.0
baseFlex,2045,FlexNoConstraints,h5025,39449.0903
baseFlex,2045,FlexNoConstraints,h5026,44012.1394
baseFlex,2045,FlexNoConstraints,h5027,24279.9109
baseFlex,2045,FlexNoConstraints,h5028,6526.9333
baseFlex,2045,FlexNoConstraints,h5029,8548.5743
baseFlex,2045,FlexNoConstraints,h5030,9785.3269
baseFlex,2045,FlexNoConstraints,h5031,12881.7035
baseFlex,2045,FlexNoConstraints,h5032,15090.2082
baseFlex,2045,FlexNoConstraints,h5033,22904.3615
baseFlex,2045,FlexNoConstraints,h5034,12975.9799
baseFlex,2045,FlexNoConstraints,h5035,0.0
baseFlex,2045,FlexNoConstraints,h5036,0.0
baseFlex,2045,FlexNoConstraints,h5037,0.0
baseFlex,2045,FlexNoConstraints,h5038,0.0
baseFlex,2045,FlexNoConstraints,h5039,0.0
baseFlex,2045,FlexNoConstraints,h5040,0.0
baseFlex,2045,FlexNoConstraints,h5041,0.0
baseFlex,2045,FlexNoConstraints,h5042,0.0
baseFlex,2045,FlexNoConstraints,h5043,0.0
baseFlex,2045,FlexNoConstraints,h5044,0.0
baseFlex,2045,FlexNoConstraints,h5045,0.0
baseFlex,2045,FlexNoConstraints,h5046,1822.7835
baseFlex,2045,FlexNoConstraints,h5047,19820.4423
baseFlex,2045,FlexNoConstraints,h5048,44795.9377
baseFlex,2045,FlexNoConstraints,h5049,22368.1527
baseFlex,2045,FlexNoConstraints,h5050,2408.9304
baseFlex,2045,FlexNoConstraints,h5051,3937.3639
baseFlex,2045,FlexNoConstraints,h5052,6105.1284
baseFlex,2045,FlexNoConstraints,h5053,9083.9796
baseFlex,2045,FlexNoConstraints,h5054,10349.0115
baseFlex,2045,FlexNoConstraints,h5055,12940.4063
baseFlex,2045,FlexNoConstraints,h5056,15857.6362
baseFlex,2045,FlexNoConstraints,h5057,18919.1122
baseFlex,2045,FlexNoConstraints,h5058,5527.7884
baseFlex,2045,FlexNoConstraints,h5059,0.0
baseFlex,2045,FlexNoConstraints,h5060,0.0
baseFlex,2045,FlexNoConstraints,h5061,0.0
baseFlex,2045,FlexNoConstraints,h5062,0.0
baseFlex,2045,FlexNoConstraints,h5063,0.0
baseFlex,2045,FlexNoConstraints,h5064,0.0
baseFlex,2045,FlexNoConstraints,h5065,0.0
baseFlex,2045,FlexNoConstraints,h5066,0.0
baseFlex,2045,FlexNoConstraints,h5067,0.0
baseFlex,2045,FlexNoConstraints,h5068,0.0
baseFlex,2045,FlexNoConstraints,h5069,0.0
baseFlex,2045,FlexNoConstraints,h5070,0.0
baseFlex,2045,FlexNoConstraints,h5071,0.0
baseFlex,2045,FlexNoConstraints,h5072,0.0
baseFlex,2045,FlexNoConstraints,h5073,11374.6569
baseFlex,2045,FlexNoConstraints,h5074,62045.8095
baseFlex,2045,FlexNoConstraints,h5075,27010.254
baseFlex,2045,FlexNoConstraints,h5076,6440.5833
baseFlex,2045,FlexNoConstraints,h5077,8423.8089
baseFlex,2045,FlexNoConstraints,h5078,12071.1952
baseFlex,2045,FlexNoConstraints,h5079,12336.7971
baseFlex,2045,FlexNoConstraints,h5080,17316.294
baseFlex,2045,FlexNoConstraints,h5081,19153.7291
baseFlex,2045,FlexNoConstraints,h5082,0.0
baseFlex,2045,FlexNoConstraints,h5083,0.0
baseFlex,2045,FlexNoConstraints,h5084,0.0
baseFlex,2045,FlexNoConstraints,h5085,0.0
baseFlex,2045,FlexNoConstraints,h5086,0.0
baseFlex,2045,FlexNoConstraints,h5087,0.0
baseFlex,2045,FlexNoConstraints,h5088,0.0
baseFlex,2045,FlexNoConstraints,h5089,0.0
baseFlex,2045,FlexNoConstraints,h5090,0.0
baseFlex,2045,FlexNoConstraints,h5091,0.0
baseFlex,2045,FlexNoConstraints,h5092,0.0
baseFlex,2045,FlexNoConstraints,h5093,0.0
baseFlex,2045,FlexNoConstraints,h5094,0.0
baseFlex,2045,FlexNoConstraints,h5095,0.0
baseFlex,2045,FlexNoConstraints,h5096,2336.5872
baseFlex,2045,FlexNoConstraints,h5097,14337.0217
baseFlex,2045,FlexNoConstraints,h5098,17577.8486
baseFlex,2045,FlexNoConstraints,h5099,45645.2528
baseFlex,2045,FlexNoConstraints,h5100,31066.2147
baseFlex,2045,FlexNoConstraints,h5101,9796.3326
baseFlex,2045,FlexNoConstraints,h5102,11337.3831
baseFlex,2045,FlexNoConstraints,h5103,12980.2567
baseFlex,2045,FlexNoConstraints,h5104,15648.7616
baseFlex,2045,FlexNoConstraints,h5105,18450.5189
baseFlex,2045,FlexNoConstraints,h5106,8012.0233
baseFlex,2045,FlexNoConstraints,h5107,0.0
baseFlex,2045,FlexNoConstraints,h5108,0.0
baseFlex,2045,FlexNoConstraints,h5109,0.0
baseFlex,2045,FlexNoConstraints,h5110,0.0
baseFlex,2045,FlexNoConstraints,h5111,0.0
baseFlex,2045,FlexNoConstraints,h5112,0.0
baseFlex,2045,FlexNoConstraints,h5113,0.0
baseFlex,2045,FlexNoConstraints,h5114,0.0
baseFlex,2045,FlexNoConstraints,h5115,0.0
baseFlex,2045,FlexNoConstraints,h5116,0.0
baseFlex,2045,FlexNoConstraints,h5117,0.0
baseFlex,2045,FlexNoConstraints,h5118,0.0
baseFlex,2045,FlexNoConstraints,h5119,0.0
baseFlex,2045,FlexNoConstraints,h5120,745.0715
baseFlex,2045,FlexNoConstraints,h5121,11590.4787
baseFlex,2045,FlexNoConstraints,h5122,17038.1418
baseFlex,2045,FlexNoConstraints,h5123,73998.2315
baseFlex,2045,FlexNoConstraints,h5124,7215.6999
baseFlex,2045,FlexNoConstraints,h5125,8758.2258
baseFlex,2045,FlexNoConstraints,h5126,13004.9415
baseFlex,2045,FlexNoConstraints,h5127,13943.2372
baseFlex,2045,FlexNoConstraints,h5128,14376.5882
baseFlex,2045,FlexNoConstraints,h5129,19494.0839
baseFlex,2045,FlexNoConstraints,h5130,0.0
baseFlex,2045,FlexNoConstraints,h5131,0.0
baseFlex,2045,FlexNoConstraints,h5132,0.0
baseFlex,2045,FlexNoConstraints,h5133,0.0
baseFlex,2045,FlexNoConstraints,h5134,0.0
baseFlex,2045,FlexNoConstraints,h5135,0.0
baseFlex,2045,FlexNoConstraints,h5136,0.0
baseFlex,2045,FlexNoConstraints,h5137,0.0
baseFlex,2045,FlexNoConstraints,h5138,0.0
baseFlex,2045,FlexNoConstraints,h5139,0.0
baseFlex,2045,FlexNoConstraints,h5140,0.0
baseFlex,2045,FlexNoConstraints,h5141,0.0
baseFlex,2045,FlexNoConstraints,h5142,261.5342
baseFlex,2045,FlexNoConstraints,h5143,354.8202
baseFlex,2045,FlexNoConstraints,h5144,821.0161
baseFlex,2045,FlexNoConstraints,h5145,19179.6035
baseFlex,2045,FlexNoConstraints,h5146,61097.7615
baseFlex,2045,FlexNoConstraints,h5147,33264.0536
baseFlex,2045,FlexNoConstraints,h5148,6785.9012
baseFlex,2045,FlexNoConstraints,h5149,9397.4352
baseFlex,2045,FlexNoConstraints,h5150,11233.9273
baseFlex,2045,FlexNoConstraints,h5151,12121.4683
baseFlex,2045,FlexNoConstraints,h5152,13018.9191
baseFlex,2045,FlexNoConstraints,h5153,18742.8501
baseFlex,2045,FlexNoConstraints,h5154,19473.0853
baseFlex,2045,FlexNoConstraints,h5155,0.0
baseFlex,2045,FlexNoConstraints,h5156,0.0
baseFlex,2045,FlexNoConstraints,h5157,0.0
baseFlex,2045,FlexNoConstraints,h5158,0.0
baseFlex,2045,FlexNoConstraints,h5159,0.0
baseFlex,2045,FlexNoConstraints,h5160,0.0
baseFlex,2045,FlexNoConstraints,h5161,0.0
baseFlex,2045,FlexNoConstraints,h5162,0.0
baseFlex,2045,FlexNoConstraints,h5163,0.0
baseFlex,2045,FlexNoConstraints,h5164,0.0
baseFlex,2045,FlexNoConstraints,h5165,0.0
baseFlex,2045,FlexNoConstraints,h5166,0.0
baseFlex,2045,FlexNoConstraints,h5167,0.0
baseFlex,2045,FlexNoConstraints,h5168,0.0
baseFlex,2045,FlexNoConstraints,h5169,792.3627
baseFlex,2045,FlexNoConstraints,h5170,13696.4434
baseFlex,2045,FlexNoConstraints,h5171,40098.9858
baseFlex,2045,FlexNoConstraints,h5172,32724.9968
baseFlex,2045,FlexNoConstraints,h5173,15654.4649
baseFlex,2045,FlexNoConstraints,h5174,10027.0255
baseFlex,2045,FlexNoConstraints,h5175,12581.425
baseFlex,2045,FlexNoConstraints,h5176,15706.2305
baseFlex,2045,FlexNoConstraints,h5177,22418.7417
baseFlex,2045,FlexNoConstraints,h5178,22471.6603
baseFlex,2045,FlexNoConstraints,h5179,0.0
baseFlex,2045,FlexNoConstraints,h5180,0.0
baseFlex,2045,FlexNoConstraints,h5181,0.0
baseFlex,2045,FlexNoConstraints,h5182,0.0
baseFlex,2045,FlexNoConstraints,h5183,0.0
baseFlex,2045,FlexNoConstraints,h5184,0.0
baseFlex,2045,FlexNoConstraints,h5185,0.0
baseFlex,2045,FlexNoConstraints,h5186,0.0
baseFlex,2045,FlexNoConstraints,h5187,0.0
baseFlex,2045,FlexNoConstraints,h5188,0.0
baseFlex,2045,FlexNoConstraints,h5189,0.0
baseFlex,2045,FlexNoConstraints,h5190,0.0
baseFlex,2045,FlexNoConstraints,h5191,0.0
baseFlex,2045,FlexNoConstraints,h5192,0.0
baseFlex,2045,FlexNoConstraints,h5193,0.0
baseFlex,2045,FlexNoConstraints,h5194,16538.3312
baseFlex,2045,FlexNoConstraints,h5195,57775.2381
baseFlex,2045,FlexNoConstraints,h5196,18213.7752
baseFlex,2045,FlexNoConstraints,h5197,9058.0753
baseFlex,2045,FlexNoConstraints,h5198,11672.3925
baseFlex,2045,FlexNoConstraints,h5199,13075.9048
baseFlex,2045,FlexNoConstraints,h5200,15829.6466
baseFlex,2045,FlexNoConstraints,h5201,22808.5948
baseFlex,2045,FlexNoConstraints,h5202,0.0
baseFlex,2045,FlexNoConstraints,h5203,0.0
baseFlex,2045,FlexNoConstraints,h5204,0.0
baseFlex,2045,FlexNoConstraints,h5205,0.0
baseFlex,2045,FlexNoConstraints,h5206,0.0
baseFlex,2045,FlexNoConstraints,h5207,0.0
baseFlex,2045,FlexNoConstraints,h5208,0.0
baseFlex,2045,FlexNoConstraints,h5209,0.0
baseFlex,2045,FlexNoConstraints,h5210,0.0
baseFlex,2045,FlexNoConstraints,h5211,0.0
baseFlex,2045,FlexNoConstraints,h5212,0.0
baseFlex,2045,FlexNoConstraints,h5213,0.0
baseFlex,2045,FlexNoConstraints,h5214,2967.8094
baseFlex,2045,FlexNoConstraints,h5215,183.3633
baseFlex,2045,FlexNoConstraints,h5216,310.8905
baseFlex,2045,FlexNoConstraints,h5217,19533.1421
baseFlex,2045,FlexNoConstraints,h5218,21778.6932
baseFlex,2045,FlexNoConstraints,h5219,69406.9795
baseFlex,2045,FlexNoConstraints,h5220,6426.7512
baseFlex,2045,FlexNoConstraints,h5221,9389.1936
baseFlex,2045,FlexNoConstraints,h5222,10940.4091
baseFlex,2045,FlexNoConstraints,h5223,14448.6721
baseFlex,2045,FlexNoConstraints,h5224,15938.2565
baseFlex,2045,FlexNoConstraints,h5225,21041.4922
baseFlex,2045,FlexNoConstraints,h5226,0.0
baseFlex,2045,FlexNoConstraints,h5227,0.0
baseFlex,2045,FlexNoConstraints,h5228,0.0
baseFlex,2045,FlexNoConstraints,h5229,0.0
baseFlex,2045,FlexNoConstraints,h5230,0.0
baseFlex,2045,FlexNoConstraints,h5231,0.0
baseFlex,2045,FlexNoConstraints,h5232,0.0
baseFlex,2045,FlexNoConstraints,h5233,0.0
baseFlex,2045,FlexNoConstraints,h5234,0.0
baseFlex,2045,FlexNoConstraints,h5235,0.0
baseFlex,2045,FlexNoConstraints,h5236,0.0
baseFlex,2045,FlexNoConstraints,h5237,0.0
baseFlex,2045,FlexNoConstraints,h5238,0.0
baseFlex,2045,FlexNoConstraints,h5239,0.0
baseFlex,2045,FlexNoConstraints,h5240,2473.5366
baseFlex,2045,FlexNoConstraints,h5241,16575.0349
baseFlex,2045,FlexNoConstraints,h5242,15846.8269
baseFlex,2045,FlexNoConstraints,h5243,26696.195
baseFlex,2045,FlexNoConstraints,h5244,40248.2195
baseFlex,2045,FlexNoConstraints,h5245,23947.0693
baseFlex,2045,FlexNoConstraints,h5246,12333.6014
baseFlex,2045,FlexNoConstraints,h5247,13271.2953
baseFlex,2045,FlexNoConstraints,h5248,14823.0403
baseFlex,2045,FlexNoConstraints,h5249,20945.3381
baseFlex,2045,FlexNoConstraints,h5250,1894.3141
baseFlex,2045,FlexNoConstraints,h5251,0.0
baseFlex,2045,FlexNoConstraints,h5252,0.0
baseFlex,2045,FlexNoConstraints,h5253,0.0
baseFlex,2045,FlexNoConstraints,h5254,0.0
baseFlex,2045,FlexNoConstraints,h5255,0.0
baseFlex,2045,FlexNoConstraints,h5256,0.0
baseFlex,2045,FlexNoConstraints,h5257,0.0
baseFlex,2045,FlexNoConstraints,h5258,0.0
baseFlex,2045,FlexNoConstraints,h5259,0.0
baseFlex,2045,FlexNoConstraints,h5260,0.0
baseFlex,2045,FlexNoConstraints,h5261,0.0
baseFlex,2045,FlexNoConstraints,h5262,0.0
baseFlex,2045,FlexNoConstraints,h5263,294.4853
baseFlex,2045,FlexNoConstraints,h5264,18810.5705
baseFlex,2045,FlexNoConstraints,h5265,1199.9306
baseFlex,2045,FlexNoConstraints,h5266,16519.185
baseFlex,2045,FlexNoConstraints,h5267,29114.5312
baseFlex,2045,FlexNoConstraints,h5268,28628.1253
baseFlex,2045,FlexNoConstraints,h5269,18373.9534
baseFlex,2045,FlexNoConstraints,h5270,16405.1955
baseFlex,2045,FlexNoConstraints,h5271,12566.1299
baseFlex,2045,FlexNoConstraints,h5272,14695.4797
baseFlex,2045,FlexNoConstraints,h5273,21436.4099
baseFlex,2045,FlexNoConstraints,h5274,24577.5596
baseFlex,2045,FlexNoConstraints,h5275,839.9654
baseFlex,2045,FlexNoConstraints,h5276,0.0
baseFlex,2045,FlexNoConstraints,h5277,0.0
baseFlex,2045,FlexNoConstraints,h5278,0.0
baseFlex,2045,FlexNoConstraints,h5279,0.0
baseFlex,2045,FlexNoConstraints,h5280,0.0
baseFlex,2045,FlexNoConstraints,h5281,0.0
baseFlex,2045,FlexNoConstraints,h5282,0.0
baseFlex,2045,FlexNoConstraints,h5283,0.0
baseFlex,2045,FlexNoConstraints,h5284,0.0
baseFlex,2045,FlexNoConstraints,h5285,0.0
baseFlex,2045,FlexNoConstraints,h5286,0.0
baseFlex,2045,FlexNoConstraints,h5287,0.0
baseFlex,2045,FlexNoConstraints,h5288,0.0
baseFlex,2045,FlexNoConstraints,h5289,1124.7853
baseFlex,2045,FlexNoConstraints,h5290,14043.0408
baseFlex,2045,FlexNoConstraints,h5291,38465.9021
baseFlex,2045,FlexNoConstraints,h5292,39201.0131
baseFlex,2045,FlexNoConstraints,h5293,11202.5958
baseFlex,2045,FlexNoConstraints,h5294,11611.6685
baseFlex,2045,FlexNoConstraints,h5295,11975.4163
baseFlex,2045,FlexNoConstraints,h5296,13777.0983
baseFlex,2045,FlexNoConstraints,h5297,20047.5565
baseFlex,2045,FlexNoConstraints,h5298,7347.1945
baseFlex,2045,FlexNoConstraints,h5299,0.0
baseFlex,2045,FlexNoConstraints,h5300,0.0
baseFlex,2045,FlexNoConstraints,h5301,0.0
baseFlex,2045,FlexNoConstraints,h5302,0.0
baseFlex,2045,FlexNoConstraints,h5303,0.0
baseFlex,2045,FlexNoConstraints,h5304,0.0
baseFlex,2045,FlexNoConstraints,h5305,0.0
baseFlex,2045,FlexNoConstraints,h5306,0.0
baseFlex,2045,FlexNoConstraints,h5307,0.0
baseFlex,2045,FlexNoConstraints,h5308,0.0
baseFlex,2045,FlexNoConstraints,h5309,0.0
baseFlex,2045,FlexNoConstraints,h5310,0.0
baseFlex,2045,FlexNoConstraints,h5311,0.0
baseFlex,2045,FlexNoConstraints,h5312,0.0
baseFlex,2045,FlexNoConstraints,h5313,16532.5908
baseFlex,2045,FlexNoConstraints,h5314,15157.8145
baseFlex,2045,FlexNoConstraints,h5315,12377.6387
baseFlex,2045,FlexNoConstraints,h5316,28453.9672
baseFlex,2045,FlexNoConstraints,h5317,31464.2135
baseFlex,2045,FlexNoConstraints,h5318,27041.4631
baseFlex,2045,FlexNoConstraints,h5319,12656.3366
baseFlex,2045,FlexNoConstraints,h5320,13533.3388
baseFlex,2045,FlexNoConstraints,h5321,20755.9795
baseFlex,2045,FlexNoConstraints,h5322,18366.1073
baseFlex,2045,FlexNoConstraints,h5323,0.0
baseFlex,2045,FlexNoConstraints,h5324,0.0
baseFlex,2045,FlexNoConstraints,h5325,0.0
baseFlex,2045,FlexNoConstraints,h5326,0.0
baseFlex,2045,FlexNoConstraints,h5327,0.0
baseFlex,2045,FlexNoConstraints,h5328,0.0
baseFlex,2045,FlexNoConstraints,h5329,0.0
baseFlex,2045,FlexNoConstraints,h5330,0.0
baseFlex,2045,FlexNoConstraints,h5331,0.0
baseFlex,2045,FlexNoConstraints,h5332,0.0
